Cardinalidade;numero de Cks
1;8
2;19
3;33
4;68
5;206
 total de tuplas criticas : 335
numero de combinacoes analisadas por cardinalidade
1; 271
2; 36585
3; 3280455
4; 219790485
5; 11736811899
I(115) ;269;-;-;-;-;1 
I(111) ;266;-;-;-;-;1 
I(28) ;211;-;-;-;-;1 
I(23) ;210;-;-;-;-;1 
I(15) ;207;-;-;-;-;1 
F(115-114) ;199;-;-;-;-;1 
F(28-29) ;29;-;-;-;-;1 
F(23-22) ;24;-;-;-;-;1 
I(86) I(87) ;251;252;-;-;-;2 
F(30-26) I(30) ;31;212;-;-;-;2 
F(21-22) I(21) ;23;209;-;-;-;2 
F(21-20) I(21) ;22;209;-;-;-;2 
F(21-20) F(21-22) ;22;23;-;-;-;2 
F(17-18) I(17) ;19;208;-;-;-;2 
F(15-19) F(34-19) ;16;36;-;-;-;2 
F(15-14) I(12) ;14;206;-;-;-;2 
F(12-117) I(12) ;13;206;-;-;-;2 
F(12-117) F(15-14) ;13;14;-;-;-;2 
F(12-7) I(12) ;10;206;-;-;-;2 
F(12-7) F(15-14) ;10;14;-;-;-;2 
F(12-7) F(12-117) ;10;13;-;-;-;2 
F(9-10) I(9) ;7;205;-;-;-;2 
F(9-8) I(9) ;6;205;-;-;-;2 
F(9-8) F(9-10) ;6;7;-;-;-;2 
F(5-6) I(5) ;4;204;-;-;-;2 
F(5-4) I(5) ;3;204;-;-;-;2 
F(5-4) F(5-6) ;3;4;-;-;-;2 
F(116-68) I(68) I(116) ;200;237;270;-;-;3 
F(110-112) F(112-110) I(112) ;196;197;267;-;-;3 
F(109-108) F(109-110) I(109) ;193;194;265;-;-;3 
F(80-97) F(97-80) F(97-96) ;139;171;172;-;-;3 
F(72-71) I(71) I(72) ;123;239;240;-;-;3 
F(59-63) F(63-64) F(64-63) ;92;103;105;-;-;3 
F(23-32) F(24-23) F(32-23) ;25;26;33;-;-;3 
F(17-31) F(32-31) I(17) ;21;34;208;-;-;3 
F(17-18) F(17-31) F(32-31) ;19;21;34;-;-;3 
F(15-33) F(37-33) I(37) ;17;41;215;-;-;3 
F(12-16) I(12) I(17) ;12;206;208;-;-;3 
F(12-16) F(17-18) I(12) ;12;19;206;-;-;3 
F(12-16) F(15-14) I(17) ;12;14;208;-;-;3 
F(12-16) F(15-14) F(17-18) ;12;14;19;-;-;3 
F(12-16) F(12-117) I(17) ;12;13;208;-;-;3 
F(12-16) F(12-117) F(17-18) ;12;13;19;-;-;3 
F(12-11) I(5) I(12) ;11;204;206;-;-;3 
F(12-11) F(15-14) I(5) ;11;14;204;-;-;3 
F(12-11) F(12-117) I(5) ;11;13;204;-;-;3 
F(12-7) F(12-16) I(17) ;10;12;208;-;-;3 
F(12-7) F(12-16) F(17-18) ;10;12;19;-;-;3 
F(12-7) F(12-11) I(5) ;10;11;204;-;-;3 
F(5-6) F(12-11) I(12) ;4;11;206;-;-;3 
F(5-6) F(12-11) F(15-14) ;4;11;14;-;-;3 
F(5-6) F(12-11) F(12-117) ;4;11;13;-;-;3 
F(5-6) F(12-7) F(12-11) ;4;10;11;-;-;3 
F(5-4) F(12-11) I(12) ;3;11;206;-;-;3 
F(5-4) F(12-11) F(15-14) ;3;11;14;-;-;3 
