Cardinalidade;numero de Cks
1;1
2;1
3;3
4;17
5;18
 total de tuplas criticas : 41
numero de combinacoes analisadas por cardinalidade
1; 92
2; 4186
3; 125580
4; 2794155
5; 49177128
I(111) ;266;-;-;-;-;1 
I(86) I(87) ;251;252;-;-;-;2 
F(110-112) F(112-110) I(112) ;196;197;267;-;-;3 
F(109-108) F(109-110) I(109) ;193;194;265;-;-;3 
F(80-97) F(97-80) F(97-96) ;139;171;172;-;-;3 
F(109-110) F(110-103) I(103) I(109) ;194;195;261;265;-;4 
F(109-108) F(110-103) I(103) I(109) ;193;195;261;265;-;4 
F(109-108) F(109-110) F(110-103) I(103) ;193;194;195;261;-;4 
F(108-105) F(110-103) I(103) I(105) ;192;195;261;262;-;4 
F(108-105) F(109-110) I(105) I(109) ;192;194;262;265;-;4 
F(108-105) F(109-108) I(105) I(109) ;192;193;262;265;-;4 
F(108-105) F(109-108) F(109-110) I(105) ;192;193;194;262;-;4 
F(100-101) F(101-100) I(101) I(102) ;178;180;259;260;-;4 
F(98-80) F(98-100) F(100-98) I(98) ;173;174;176;257;-;4 
F(94-95) F(95-94) F(96-95) I(94) ;166;168;170;256;-;4 
F(90-89) F(90-91) F(91-90) I(89) ;154;155;156;253;-;4 
F(85-86) F(86-85) I(85) I(87) ;147;150;250;252;-;4 
F(85-86) F(86-85) I(85) I(86) ;147;150;250;251;-;4 
F(83-84) I(83) I(84) I(85) ;146;248;249;250;-;4 
F(80-99) F(99-80) F(100-99) I(99) ;140;175;177;258;-;4 
F(78-79) F(79-80) F(80-79) I(79) ;135;136;137;245;-;4 
F(77-78) F(78-77) F(78-79) I(79) ;133;134;135;245;-;4 
F(106-100) F(110-103) I(103) I(105) I(106) ;188;195;261;262;263;5 
F(106-100) F(108-105) I(103) I(105) I(106) ;188;192;261;262;263;5 
F(106-100) F(108-105) F(110-103) I(105) I(106) ;188;192;195;262;263;5 
F(106-100) F(108-105) F(110-103) I(103) I(106) ;188;192;195;261;263;5 
F(103-104) F(104-100) F(104-103) I(103) I(105) ;183;184;185;261;262;5 
F(103-104) F(104-100) F(104-103) F(108-105) F(110-103) ;183;184;185;192;195;5 
F(96-94) F(96-95) F(97-96) I(82) I(94) ;169;170;172;247;256;5 
F(92-102) F(102-92) I(92) I(101) I(102) ;162;181;254;259;260;5 
F(90-91) F(91-90) F(91-92) F(92-91) I(92) ;155;156;157;159;254;5 
F(90-89) F(91-92) F(92-91) I(89) I(92) ;154;157;159;253;254;5 
F(85-88) F(88-89) F(89-88) I(85) I(89) ;148;151;152;250;253;5 
F(82-77) I(82) I(83) I(84) I(85) ;143;247;248;249;250;5 
F(82-77) F(83-84) I(82) I(84) I(85) ;143;146;247;249;250;5 
F(82-77) F(83-84) I(82) I(83) I(85) ;143;146;247;248;250;5 
F(82-77) F(83-84) I(82) I(83) I(84) ;143;146;247;248;249;5 
F(82-77) F(82-83) F(83-82) I(82) I(83) ;143;144;145;247;248;5 
F(77-78) F(78-77) F(79-80) F(80-79) I(79) ;133;134;136;137;245;5 
F(77-78) F(78-77) F(78-79) F(79-80) F(80-79) ;133;134;135;136;137;5 
